TrialID,TaskID,TrialState,CameraPosition.x,CameraPosition.y,CameraPosition.z
1,Training,PreTask,-0.5199419,1.622942,-0.7761533
1,Training,PreTask,-0.5198449,1.622798,-0.7764577
1,Training,PreTask,-0.5198454,1.622777,-0.7765507
1,Training,PreTask,-0.519776,1.622994,-0.7768427
1,Training,PreTask,-0.5197181,1.623105,-0.7771183
1,Training,PreTask,-0.5196376,1.623167,-0.7774647
1,Training,PreTask,-0.5196203,1.623241,-0.7776636
1,Training,PreTask,-0.5195893,1.623355,-0.7780728
1,Training,PreTask,-0.5195605,1.623435,-0.7782415
1,Training,PreTask,-0.5195092,1.623557,-0.7786865
1,Training,PreTask,-0.5194544,1.623567,-0.7789251
1,Training,PreTask,-0.519423,1.623538,-0.7792687
1,Training,PreTask,-0.5193893,1.623557,-0.7794135
1,Training,PreTask,-0.5193893,1.623557,-0.7794135
1,Training,PreTask,-0.4987841,1.604154,-0.6992021
1,Training,PreTask,-0.499151,1.604198,-0.6993035
1,Training,PreTask,-0.4994861,1.604217,-0.6994543
1,Training,PreTask,-0.4998161,1.604221,-0.6996064
1,Training,PreTask,-0.500131,1.604224,-0.6997571
1,Training,PreTask,-0.5004435,1.604239,-0.6999419
1,Training,PreTask,-0.5007274,1.604284,-0.700128
1,Training,PreTask,-0.5008741,1.604275,-0.7001857
1,Training,PreTask,-0.5012101,1.604304,-0.7004431
1,Training,PreTask,-0.5014709,1.604342,-0.7006752
1,Training,PreTask,-0.5016932,1.604303,-0.7008792
1,Training,PreTask,-0.5018746,1.604277,-0.701094
1,Training,PreTask,-0.5021526,1.604298,-0.7011895
1,Training,PreTask,-0.5023048,1.604305,-0.7012604
1,Training,PreTask,-0.5026394,1.604252,-0.7013701
1,Training,PreTask,-0.5029926,1.604286,-0.7015008
1,Training,PreTask,-0.5033964,1.604263,-0.7016146
1,Training,PreTask,-0.5037177,1.60422,-0.701732
1,Training,PreTask,-0.5040321,1.604253,-0.7018477
1,Training,PreTask,-0.5042852,1.6043,-0.7020342
