TrialID,TaskID,TrialState,CameraPosition.x,CameraPosition.y,CameraPosition.z
2,Training,PreTask,-1.413974,1.496529,-0.2040038
2,Training,PreTask,-1.416095,1.496192,-0.2051318
2,Training,PreTask,-1.425395,1.494891,-0.2102374
2,Training,PreTask,-1.426375,1.494779,-0.2108689
2,Training,PreTask,-1.428232,1.494603,-0.2122016
2,Training,PreTask,-1.429978,1.494431,-0.2135875
2,Training,PreTask,-1.431662,1.494373,-0.2150951
2,Training,PreTask,-1.433338,1.494504,-0.2165917
2,Training,PreTask,-1.434914,1.49473,-0.2181505
2,Training,PreTask,-1.435707,1.494876,-0.2189312
2,Training,PreTask,-1.437214,1.495318,-0.2204433
2,Training,PreTask,-1.438726,1.49577,-0.2219143
2,Training,PreTask,-1.439475,1.496055,-0.2225928
2,Training,PreTask,-1.440981,1.496558,-0.223928
2,Training,PreTask,-1.442382,1.497007,-0.2251993
2,Training,PreTask,-1.443766,1.497322,-0.2263118
2,Training,PreTask,-1.445172,1.497559,-0.2273487
2,Training,PreTask,-1.445911,1.497634,-0.2277485
2,Training,PreTask,-1.447417,1.497731,-0.2283295
2,Training,PreTask,-1.448869,1.497726,-0.2286713
2,Training,PreTask,-1.450373,1.497582,-0.2288065
2,Training,PreTask,-1.451169,1.497456,-0.2288093
2,Training,PreTask,-1.452706,1.497091,-0.2287491
2,Training,PreTask,-1.45421,1.496912,-0.2285584
2,Training,PreTask,-1.455671,1.496794,-0.2282639
2,Training,PreTask,-1.457101,1.496682,-0.2279315
2,Training,PreTask,-1.458515,1.496601,-0.2277052
2,Training,PreTask,-1.459189,1.496554,-0.2275565
2,Training,PreTask,-1.46043,1.496472,-0.2273894
2,Training,PreTask,-1.461687,1.496354,-0.2271643
2,Training,PreTask,-1.462831,1.496323,-0.226839
2,Training,PreTask,-1.463974,1.496533,-0.2261091
2,Training,PreTask,-1.465121,1.496799,-0.225267
2,Training,PreTask,-1.466317,1.496964,-0.2242684
2,Training,PreTask,-1.466803,1.496954,-0.2239105
2,Training,PreTask,-1.467656,1.496792,-0.2231674
2,Training,PreTask,-1.468435,1.496697,-0.2223826
2,Training,PreTask,-1.468999,1.497274,-0.2213877
2,Training,PreTask,-1.469279,1.497899,-0.2208869
2,Training,PreTask,-1.469456,1.499834,-0.2203583
2,Training,PreTask,-1.469374,1.502815,-0.2199894
2,Training,PreTask,-1.469013,1.505894,-0.2202318
2,Training,PreTask,-1.468236,1.509129,-0.2211694
2,Training,PreTask,-1.467787,1.510614,-0.2217905
2,Training,PreTask,-1.466764,1.51347,-0.2230626
2,Training,PreTask,-1.465509,1.515885,-0.2244879
2,Training,PreTask,-1.464066,1.517827,-0.2258889
2,Training,PreTask,-1.462213,1.519369,-0.2273606
2,Training,PreTask,-1.46007,1.520306,-0.2289092
2,Training,PreTask,-1.457563,1.520833,-0.2305361
2,Training,PreTask,-1.45459,1.520775,-0.2322973
2,Training,PreTask,-1.451109,1.520326,-0.234103
2,Training,PreTask,-1.449244,1.520002,-0.234848
2,Training,PreTask,-1.445232,1.519252,-0.2364791
2,Training,PreTask,-1.440683,1.517721,-0.2383303
2,Training,PreTask,-1.435818,1.515652,-0.2400174
2,Training,PreTask,-1.430646,1.512751,-0.2417004
2,Training,PreTask,-1.42808,1.511021,-0.2424093
2,Training,PreTask,-1.422693,1.506911,-0.243634
2,Training,PreTask,-1.417193,1.50167,-0.2445681
2,Training,PreTask,-1.411532,1.495497,-0.2453582
2,Training,PreTask,-1.405715,1.488667,-0.2465983
2,Training,PreTask,-1.402806,1.485167,-0.2472752
2,Training,PreTask,-1.396816,1.478499,-0.2481925
2,Training,PreTask,-1.390662,1.472101,-0.2483984
2,Training,PreTask,-1.387543,1.46891,-0.2483998
2,Training,PreTask,-1.381285,1.462604,-0.2485792
2,Training,PreTask,-1.37804,1.459764,-0.2487446
2,Training,PreTask,-1.371021,1.454754,-0.2489361
2,Training,PreTask,-1.367552,1.452578,-0.2489989
2,Training,PreTask,-1.360056,1.448864,-0.249046
2,Training,PreTask,-1.356178,1.447415,-0.248945
2,Training,PreTask,-1.348147,1.445196,-0.2485462
2,Training,PreTask,-1.34406,1.444311,-0.2482952
2,Training,PreTask,-1.335736,1.442976,-0.2475106
2,Training,PreTask,-1.327397,1.441526,-0.2466842
2,Training,PreTask,-1.323517,1.440713,-0.2462679
2,Training,PreTask,-1.315677,1.439044,-0.2449472
2,Training,PreTask,-1.311824,1.43809,-0.2442492
2,Training,PreTask,-1.304419,1.435891,-0.2425163
2,Training,PreTask,-1.3009,1.434586,-0.2415758
2,Training,PreTask,-1.294452,1.431864,-0.2396868
2,Training,PreTask,-1.29132,1.430391,-0.2387354
2,Training,PreTask,-1.285255,1.427497,-0.2369834
2,Training,PreTask,-1.282412,1.426196,-0.2362408
2,Training,PreTask,-1.277076,1.42412,-0.2349438
2,Training,PreTask,-1.274481,1.423374,-0.234449
2,Training,PreTask,-1.26974,1.422627,-0.2336534
2,Training,PreTask,-1.263007,1.42341,-0.2330371
2,Training,PreTask,-1.257259,1.427106,-0.2327431
2,Training,PreTask,-1.252472,1.43407,-0.232043
2,Training,PreTask,-1.24548,1.447822,-0.2298066
2,Training,PreTask,-1.242003,1.464533,-0.2273473
2,Training,PreTask,-1.23707,1.482779,-0.2288293
2,Training,PreTask,-1.230681,1.49925,-0.2345597
2,Training,PreTask,-1.223448,1.509848,-0.2428865
2,Training,PreTask,-1.2173,1.518131,-0.250433
2,Training,PreTask,-1.213016,1.524726,-0.2574891
2,Training,PreTask,-1.210522,1.530061,-0.2642845
2,Training,PreTask,-1.208725,1.534286,-0.2702351
2,Training,PreTask,-1.208215,1.535878,-0.2731704
2,Training,PreTask,-1.20751,1.537401,-0.2756439
2,Training,PreTask,-1.206989,1.538997,-0.2780185
2,Training,PreTask,-1.206495,1.540456,-0.2803472
2,Training,PreTask,-1.206181,1.541791,-0.2823619
2,Training,PreTask,-1.205962,1.543384,-0.2840749
2,Training,PreTask,-1.206007,1.544748,-0.2853021
2,Training,PreTask,-1.206262,1.545769,-0.286397
2,Training,PreTask,-1.206644,1.546298,-0.2873394
2,Training,PreTask,-1.20703,1.546407,-0.2881643
2,Training,PreTask,-1.207486,1.546166,-0.2888635
2,Training,PreTask,-1.207982,1.545842,-0.2893835
2,Training,PreTask,-1.208459,1.54583,-0.289718
2,Training,PreTask,-1.209051,1.545871,-0.2899415
2,Training,PreTask,-1.20968,1.546247,-0.2904518
2,Training,PreTask,-1.210324,1.546806,-0.2911506
2,Training,PreTask,-1.211001,1.547544,-0.2919788
2,Training,PreTask,-1.211767,1.548412,-0.2930269
2,Training,PreTask,-1.212685,1.548957,-0.2943828
2,Training,PreTask,-1.213775,1.549358,-0.296032
2,Training,PreTask,-1.215163,1.549644,-0.2977471
2,Training,PreTask,-1.2167,1.549852,-0.2996562
2,Training,PreTask,-1.218284,1.549959,-0.3016758
2,Training,PreTask,-1.219959,1.550006,-0.3037393
2,Training,PreTask,-1.221863,1.549995,-0.3057761
2,Training,PreTask,-1.223807,1.550094,-0.3079545
