TrialID,TaskID,TrialState,CameraPosition.x,CameraPosition.y,CameraPosition.z
2,Training,OnTask,-0.7743142,1.552147,-0.5306731
2,Training,OnTask,-0.7733756,1.552898,-0.5283388
2,Training,OnTask,-0.7723032,1.553141,-0.5255808
2,Training,OnTask,-0.7712944,1.552405,-0.522596
2,Training,OnTask,-0.7698709,1.55156,-0.519664
2,Training,OnTask,-0.7677917,1.551084,-0.5172361
2,Training,OnTask,-0.7652766,1.550279,-0.5153889
2,Training,OnTask,-0.7623243,1.549313,-0.5139889
2,Training,OnTask,-0.7588191,1.548707,-0.5130217
2,Training,OnTask,-0.7547508,1.548437,-0.5125572
2,Training,OnTask,-0.7500985,1.548553,-0.5126244
2,Training,OnTask,-0.7448103,1.548775,-0.5131896
2,Training,OnTask,-0.7389588,1.549048,-0.514227
2,Training,OnTask,-0.7323079,1.549285,-0.5155261
2,Training,OnTask,-0.7250245,1.549462,-0.5170096
2,Training,OnTask,-0.7168144,1.549688,-0.518728
2,Training,OnTask,-0.7082376,1.549492,-0.5205225
2,Training,OnTask,-0.6989837,1.548858,-0.5224921
2,Training,OnTask,-0.6890618,1.547775,-0.524774
2,Training,OnTask,-0.678661,1.546867,-0.5269719
2,Training,OnTask,-0.6673893,1.546197,-0.5290555
2,Training,OnTask,-0.6554319,1.545522,-0.531139
2,Training,OnTask,-0.6429595,1.544794,-0.5333713
2,Training,OnTask,-0.6298374,1.544167,-0.5358235
2,Training,OnTask,-0.6160952,1.54415,-0.5382485
2,Training,OnTask,-0.6018784,1.544142,-0.5406889
2,Training,OnTask,-0.5871032,1.544172,-0.5429151
2,Training,OnTask,-0.5721002,1.54409,-0.5449879
2,Training,OnTask,-0.5571237,1.543109,-0.5472854
2,Training,OnTask,-0.5422326,1.541024,-0.5497838
2,Training,OnTask,-0.5276339,1.538941,-0.5525316
2,Training,OnTask,-0.5133129,1.538498,-0.5552097
2,Training,OnTask,-0.4995356,1.539505,-0.5582842
2,Training,OnTask,-0.4863294,1.541138,-0.5616661
2,Training,OnTask,-0.4738499,1.543611,-0.5653225
2,Training,OnTask,-0.4616919,1.546887,-0.5689086
2,Training,OnTask,-0.44995,1.550402,-0.5722803
2,Training,OnTask,-0.4388164,1.553406,-0.5756307
2,Training,OnTask,-0.4277398,1.556259,-0.5787942
2,Training,OnTask,-0.4171004,1.558766,-0.5819125
2,Training,OnTask,-0.4067314,1.560953,-0.5849259
2,Training,OnTask,-0.3965891,1.562853,-0.587935
2,Training,OnTask,-0.3867849,1.564819,-0.5905476
2,Training,OnTask,-0.3773581,1.566299,-0.5928305
2,Training,OnTask,-0.3679542,1.567527,-0.5947191
2,Training,OnTask,-0.3586055,1.568673,-0.5963222
2,Training,OnTask,-0.3498129,1.568984,-0.5977029
